opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
QDGUWTLU,Rosalina Dieter,MG Special,,Engaging,2/27/2017,,
FBSEA94D,Rosie Papadopoulos,MG Special,Bubba Gump,Won,2/27/2017,6/30/2017,53.00 
EOB01PRO,Versie Hillebrand,MG Special,Globex Corporation,Won,2/27/2017,5/14/2017,47.00 
5QC9H4C2,Violet Mclelland,MG Advanced,Kan-code,Won,2/27/2017,5/23/2017,3749.00 
3HGQ3BOY,Violet Mclelland,MG Advanced,Ontomedia,Won,2/27/2017,5/27/2017,4204.00 
CO6ZPH1W,Cassey Cress,MG Advanced,Umbrella Corporation,Won,2/28/2017,6/15/2017,3986.00 
M3WTE943,Daniell Hammack,GTXPro,Donquadtech,Won,2/28/2017,6/5/2017,5105.00 
X914SMX7,Darcel Schlecht,GTX Basic,Genco Pura Olive Oil Company,Won,2/28/2017,6/22/2017,516.00 
1MCE2AOV,Darcel Schlecht,GTXPro,Rundofase,Won,2/28/2017,6/2/2017,4407.00 
8061HKKB,Donn Cantrell,MG Advanced,Zathunicon,Won,2/28/2017,6/19/2017,3087.00 
T1HIH384,Gladys Colclough,GTX Plus Pro,Inity,Won,2/28/2017,5/15/2017,5331.00 
FM2NX2GB,Hayden Neloms,MG Advanced,Condax,Won,2/28/2017,5/5/2017,4069.00 
JSZZN48S,James Ascencio,GTX Plus Pro,,Engaging,2/28/2017,,
SJ45HNHM,James Ascencio,GTX Basic,Hatfan,Won,2/28/2017,6/29/2017,463.00 
NYGZJYCJ,James Ascencio,GTX Plus Pro,Faxquote,Won,2/28/2017,5/26/2017,5625.00 
6MMFIIGE,Lajuana Vencill,GTX Basic,Rundofase,Won,2/28/2017,6/15/2017,524.00 
IJ817GQJ,Markita Hansen,GTX Basic,Cheers,Lost,2/28/2017,5/12/2017,0.00 
F2B62IW4,Maureen Marcano,MG Special,Bioplex,Engaging,2/28/2017,,
PCRRS6JP,Moses Frase,MG Special,Genco Pura Olive Oil Company,Lost,2/28/2017,5/28/2017,0.00 
NKL5SWX3,Reed Clapper,GTX Plus Basic,Zencorporation,Won,2/28/2017,6/1/2017,1161.00 
WVG1CIHX,Reed Clapper,GTX Plus Pro,Mathtouch,Won,2/28/2017,6/3/2017,6046.00 
7GRNFO6D,Versie Hillebrand,MG Special,Dontechi,Won,2/28/2017,5/18/2017,49.00 
G0QKNVIJ,Anna Snelling,MG Special,Conecom,Won,3/1/2017,5/28/2017,51.00 
6HRIX06M,Anna Snelling,MG Advanced,Hottechi,Won,3/1/2017,6/26/2017,3415.00 
DEHQTB8B,Boris Faz,MG Special,Kinnamplus,Engaging,3/1/2017,,
AM5YTMH3,Boris Faz,GTX Plus Basic,Kan-code,Won,3/1/2017,3/10/2017,1053.00 
2L5ZWLI7,Cassey Cress,GTX Plus Basic,Betasoloin,Lost,3/1/2017,5/25/2017,0.00 
6B6Q8C5S,Cassey Cress,GTXPro,Donquadtech,Won,3/1/2017,3/15/2017,5068.00 
DF4KYH5H,Cassey Cress,GTXPro,Massive Dynamic,Won,3/1/2017,6/30/2017,4256.00 
KVR52YDI,Corliss Cosme,GTXPro,,Engaging,3/1/2017,,
JTDV6H65,Darcel Schlecht,MG Advanced,Treequote,Lost,3/1/2017,5/8/2017,0.00 
O8JF46GT,Darcel Schlecht,GTX Basic,Genco Pura Olive Oil Company,Won,3/1/2017,3/12/2017,657.00 
RK5Y67V6,Darcel Schlecht,MG Special,Stanredtax,Won,3/1/2017,3/8/2017,60.00 
COWOZH43,Donn Cantrell,GTX Basic,Opentech,Lost,3/1/2017,5/29/2017,0.00 
DGIYD342,Elease Gluck,GTX Plus Pro,Hottechi,Lost,3/1/2017,5/10/2017,0.00 
JSSGVBVS,Garret Kinder,GTX Basic,Silis,Lost,3/1/2017,5/5/2017,0.00 
V28NVD6A,Garret Kinder,GTX Basic,Plussunin,Won,3/1/2017,5/1/2017,629.00 
I1IAVDQM,Gladys Colclough,MG Advanced,Hottechi,Lost,3/1/2017,5/23/2017,0.00 
4MC584U5,Gladys Colclough,MG Advanced,Treequote,Won,3/1/2017,6/2/2017,4082.00 
MCYLHUCZ,Lajuana Vencill,GTX Plus Basic,Rundofase,Won,3/1/2017,5/31/2017,1044.00 
5E4DTWHV,Marty Freudenburg,MG Advanced,Inity,Lost,3/1/2017,6/11/2017,0.00 
1VUBYV53,Maureen Marcano,GTX Plus Basic,Rantouch,Won,3/1/2017,3/21/2017,1025.00 
W03CXYET,Moses Frase,GTX Basic,Streethex,Won,3/1/2017,6/17/2017,465.00 
LZVFFQLN,Moses Frase,MG Special,Konmatfix,Won,3/1/2017,6/14/2017,50.00 
MFV0C5RN,Reed Clapper,GTX Plus Pro,Vehement Capital Partners,Won,3/1/2017,3/9/2017,5548.00 
A1WZEK7U,Reed Clapper,MG Advanced,Kan-code,Won,3/1/2017,6/3/2017,3558.00 
516FJUNB,Rosalina Dieter,MG Advanced,Singletechno,Won,3/1/2017,3/7/2017,3959.00 
PE8DK02A,Versie Hillebrand,MG Special,Ron-tech,Won,3/1/2017,3/17/2017,49.00 
10NTPQUY,Versie Hillebrand,MG Special,Warephase,Won,3/1/2017,6/16/2017,50.00 
X2EXSMPR,Vicki Laflamme,GTX Basic,Xx-holding,Won,3/1/2017,3/8/2017,523.00 
JCFQVIEG,Vicki Laflamme,GTX Plus Basic,Zoomit,Won,3/1/2017,6/1/2017,1086.00 
XIWKGJOW,Vicki Laflamme,GTXPro,Goodsilron,Won,3/1/2017,3/9/2017,4445.00 
STT3X4NB,Violet Mclelland,GTX Basic,Xx-holding,Engaging,3/1/2017,,
DHGLWIDZ,Violet Mclelland,GTXPro,Umbrella Corporation,Won,3/1/2017,6/24/2017,4756.00 
74VGCEEW,Violet Mclelland,MG Special,Gekko & Co,Won,3/1/2017,6/19/2017,67.00 
MXTAIS4Q,Wilburn Farren,MG Advanced,Iselectrics,Won,3/1/2017,6/9/2017,3783.00 
XRDF1NAB,Zane Levy,GTXPro,,Engaging,3/1/2017,,
YP8QKKEZ,Zane Levy,GTX Basic,Doncon,Lost,3/1/2017,5/31/2017,0.00 
3TSOEM5K,Zane Levy,GTX Plus Pro,Rantouch,Lost,3/1/2017,6/27/2017,0.00 
G7RCJBVL,Anna Snelling,MG Advanced,Dontechi,Lost,3/2/2017,5/31/2017,0.00 
G20IQSA3,Anna Snelling,GTX Basic,Conecom,Won,3/2/2017,3/12/2017,522.00 
Q16BQCEL,Boris Faz,GTX Plus Basic,Kinnamplus,Won,3/2/2017,3/18/2017,1001.00 
9924I5ZF,Cecily Lampkin,GTX Plus Pro,Betatech,Won,3/2/2017,5/25/2017,5728.00 
SLLJT3T1,Darcel Schlecht,GTX Plus Pro,Codehow,Won,3/2/2017,6/19/2017,4856.00 
AAEUN73V,Darcel Schlecht,GTXPro,Cancity,Won,3/2/2017,5/26/2017,5570.00 
32LY2D1K,Darcel Schlecht,MG Advanced,Conecom,Won,3/2/2017,5/26/2017,3647.00 
S2UWELRW,Donn Cantrell,GTX Basic,Mathtouch,Won,3/2/2017,6/11/2017,487.00 
5VQRLIEZ,Donn Cantrell,GTX Plus Basic,Donquadtech,Won,3/2/2017,6/12/2017,1166.00 
WUNMIJW9,Elease Gluck,MG Advanced,,Engaging,3/2/2017,,
6U0CT07B,Jonathan Berthelot,GTX Basic,Scottech,Won,3/2/2017,6/6/2017,595.00 
DFN1V29L,Kami Bicknell,MG Special,Condax,Won,3/2/2017,6/4/2017,49.00 
VBZ862OS,Kary Hendrixson,GTX Basic,Xx-holding,Won,3/2/2017,3/19/2017,599.00 
VFKKSJT2,Kary Hendrixson,GTXPro,Kan-code,Won,3/2/2017,5/15/2017,4506.00 
FJMFXCTD,Kary Hendrixson,GTXPro,Sunnamplex,Won,3/2/2017,5/6/2017,4512.00 
LGLIB8TR,Lajuana Vencill,GTX Basic,Gogozoom,Lost,3/2/2017,5/1/2017,0.00 
JREGYB42,Maureen Marcano,GTX Plus Basic,Nam-zim,Won,3/2/2017,5/6/2017,1102.00 
4V9NMGEA,Rosalina Dieter,GTX Basic,,Engaging,3/2/2017,,
9PWM6RYC,Rosalina Dieter,GTX Basic,Rantouch,Lost,3/2/2017,6/10/2017,0.00 
EMUA57Q2,Versie Hillebrand,MG Special,Condax,Won,3/2/2017,5/12/2017,54.00 
DB3N4CHN,Versie Hillebrand,MG Special,Hottechi,Won,3/2/2017,3/17/2017,62.00 
4CXUC4VR,Vicki Laflamme,GTX Basic,Rantouch,Engaging,3/2/2017,,
79EHWR35,Vicki Laflamme,GTX Basic,,Engaging,3/2/2017,,
L0GMLGRR,Vicki Laflamme,MG Special,,Engaging,3/2/2017,,
OF7GY5F4,Violet Mclelland,MG Special,The New York Inquirer,Won,3/2/2017,3/9/2017,61.00 
D3ZC338T,Zane Levy,GTX Basic,,Engaging,3/2/2017,,
CVFJUYPM,Zane Levy,GTXPro,Singletechno,Lost,3/2/2017,5/23/2017,0.00 
L5807I4N,Zane Levy,GTXPro,Labdrill,Won,3/2/2017,3/16/2017,4277.00 
Q1ZKBGV5,Anna Snelling,MG Special,Globex Corporation,Won,3/3/2017,5/23/2017,46.00 
9JKODCAU,Anna Snelling,MG Special,Rundofase,Won,3/3/2017,6/22/2017,54.00 
LELWKXDX,Boris Faz,GTX Plus Pro,Donquadtech,Won,3/3/2017,6/8/2017,6173.00 
QRQ8C6MQ,Cassey Cress,GTXPro,Globex Corporation,Engaging,3/3/2017,,
DA95Q0VE,Cassey Cress,MG Advanced,Ganjaflex,Lost,3/3/2017,3/21/2017,0.00 
5HMZH1Z9,Daniell Hammack,GTXPro,Sumace,Lost,3/3/2017,6/11/2017,0.00 
05QMFSF0,Darcel Schlecht,GTXPro,Toughzap,Lost,3/3/2017,5/16/2017,0.00 
JE245P8R,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,3/3/2017,5/28/2017,1149.00 
SFQMEZIW,Garret Kinder,GTX Basic,Silis,Lost,3/3/2017,5/4/2017,0.00 
B8RR21XP,Jonathan Berthelot,GTX Plus Basic,Dontechi,Lost,3/3/2017,3/16/2017,0.00 
ZG8WPG99,Kary Hendrixson,GTXPro,,Engaging,3/3/2017,,
U85VV1BU,Kary Hendrixson,GTX Basic,Goodsilron,Won,3/3/2017,5/22/2017,568.00 
V6HB68BL,Kary Hendrixson,GTX Basic,J-Texon,Won,3/3/2017,5/30/2017,567.00 
H9JPB7GW,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,3/3/2017,3/9/2017,542.00 
8LFNU39A,Marty Freudenburg,GTX Basic,Conecom,Lost,3/3/2017,5/28/2017,0.00 
SWPTTVQZ,Marty Freudenburg,GTX Plus Basic,Funholding,Won,3/3/2017,3/16/2017,1062.00 
GKJLM1UR,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,3/3/2017,3/13/2017,1057.00 
8L1ZHTPL,Moses Frase,GTX Plus Basic,Globex Corporation,Won,3/3/2017,6/1/2017,1020.00 
U7M26UZV,Vicki Laflamme,MG Special,,Engaging,3/3/2017,,
TV300INP,Wilburn Farren,GTX Plus Pro,,Engaging,3/3/2017,,
KBQ16F1I,Zane Levy,GTX Basic,,Engaging,3/3/2017,,
4XX690SP,Zane Levy,GTX Basic,Green-Plus,Won,3/3/2017,5/11/2017,535.00 
JSDGELLK,Anna Snelling,GTX Basic,Codehow,Won,3/4/2017,6/13/2017,522.00 
LV1754PS,Anna Snelling,GTX Basic,Rangreen,Won,3/4/2017,5/14/2017,544.00 
JIYYV11P,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,3/4/2017,6/7/2017,3081.00 
FYN7C0CV,Cassey Cress,MG Advanced,,Engaging,3/4/2017,,
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,3/4/2017,5/18/2017,51.00 
U5UM9W8V,Corliss Cosme,GTX Plus Basic,Zencorporation,Lost,3/4/2017,5/9/2017,0.00 
5JDWBOLS,Daniell Hammack,GTX Basic,,Engaging,3/4/2017,,
POB32WHJ,Daniell Hammack,GTX Plus Basic,Acme Corporation,Lost,3/4/2017,5/6/2017,0.00 
4T8KR12S,Darcel Schlecht,GTX Plus Basic,Streethex,Won,3/4/2017,3/20/2017,1076.00 
JA0D4V57,James Ascencio,MG Advanced,Y-corporation,Won,3/4/2017,5/9/2017,3685.00 
6CKB8I8U,Jonathan Berthelot,GTX Plus Basic,Hottechi,Lost,3/4/2017,5/13/2017,0.00 
HKBAON9X,Kami Bicknell,GTXPro,Golddex,Won,3/4/2017,5/18/2017,3997.00 
7S1N6QHI,Kami Bicknell,MG Special,Y-corporation,Won,3/4/2017,3/18/2017,51.00 
CHI2T3IH,Kami Bicknell,MG Advanced,Sunnamplex,Won,3/4/2017,3/21/2017,3164.00 
X7HK448T,Lajuana Vencill,GTX Basic,Funholding,Won,3/4/2017,6/22/2017,496.00 
1YYN3PBU,Markita Hansen,MG Advanced,Faxquote,Lost,3/4/2017,5/13/2017,0.00 
R4L36Y0P,Marty Freudenburg,GTX Basic,Stanredtax,Won,3/4/2017,3/26/2017,579.00 
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,3/4/2017,5/20/2017,0.00 
AJJ7VJWA,Niesha Huffines,GTXPro,Bioholding,Lost,3/4/2017,5/2/2017,0.00 
8BR6E4S6,Niesha Huffines,GTXPro,Treequote,Lost,3/4/2017,5/27/2017,0.00 
YNKWBEEN,Reed Clapper,GTX Basic,Kan-code,Won,3/4/2017,6/27/2017,521.00 
SARVIBLS,Reed Clapper,MG Advanced,Gekko & Co,Won,3/4/2017,3/7/2017,3889.00 
M4ZNQTEQ,Rosie Papadopoulos,MG Advanced,Plussunin,Won,3/4/2017,3/12/2017,3340.00 
K0GWTWYL,Versie Hillebrand,MG Special,Finhigh,Lost,3/4/2017,3/20/2017,0.00 
TCSQO748,Vicki Laflamme,GTXPro,Cheers,Lost,3/4/2017,5/11/2017,0.00 
7TI1WTV9,Zane Levy,GTXPro,Acme Corporation,Engaging,3/4/2017,,
01EH41WA,Zane Levy,GTXPro,,Engaging,3/4/2017,,
ITCY8YV0,Zane Levy,GTXPro,Blackzim,Won,3/4/2017,6/11/2017,5876.00 
SAUAOZVO,Anna Snelling,GTX Plus Pro,Toughzap,Won,3/5/2017,5/29/2017,5092.00 
1XHLB0Q5,Boris Faz,GTX Plus Basic,Massive Dynamic,Lost,3/5/2017,5/9/2017,0.00 
71GQNH5T,Cassey Cress,MG Advanced,,Engaging,3/5/2017,,
LSA39JBG,Daniell Hammack,GTX Basic,,Engaging,3/5/2017,,
OJVA8ZEK,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,3/5/2017,6/8/2017,966.00 
UAX3F7D4,Daniell Hammack,GTX Plus Pro,Opentech,Won,3/5/2017,3/21/2017,6024.00 
7PDUWDGT,Daniell Hammack,MG Advanced,Condax,Won,3/5/2017,3/14/2017,3759.00 
QWJ2TRQM,Darcel Schlecht,GTXPro,Streethex,Lost,3/5/2017,5/24/2017,0.00 
3AU5SZ3V,Donn Cantrell,GTXPro,Donquadtech,Won,3/5/2017,3/23/2017,4443.00 
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,3/5/2017,6/28/2017,3397.00 
SC7XGQVA,James Ascencio,GTX Plus Pro,Singletechno,Lost,3/5/2017,3/15/2017,0.00 
UY45Y7AM,James Ascencio,MG Special,Sunnamplex,Lost,3/5/2017,5/14/2017,0.00 
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,3/5/2017,5/5/2017,59.00 
AKTPC3M1,Kami Bicknell,GTX Basic,,Engaging,3/5/2017,,
JXAYTFNI,Lajuana Vencill,GTX Basic,Cancity,Lost,3/5/2017,5/12/2017,0.00 
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,3/5/2017,5/21/2017,0.00 
PSGTTYUT,Lajuana Vencill,GTX Basic,Rangreen,Won,3/5/2017,6/6/2017,494.00 
JRC2PMKX,Lajuana Vencill,GTX Plus Basic,Codehow,Won,3/5/2017,5/16/2017,1060.00 
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,3/5/2017,,
6M5LV1ZE,Marty Freudenburg,MG Special,Scottech,Lost,3/5/2017,5/26/2017,0.00 
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,3/5/2017,,
IBZQBCSU,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Lost,3/5/2017,5/19/2017,0.00 
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,3/5/2017,5/30/2017,0.00 
FPTH6URQ,Vicki Laflamme,GTX Basic,Faxquote,Won,3/5/2017,5/11/2017,624.00 
S3XE14XP,Vicki Laflamme,GTX Basic,Goodsilron,Won,3/5/2017,5/8/2017,565.00 
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,3/5/2017,6/14/2017,642.00 
YQ0Y0YQS,Violet Mclelland,MG Advanced,Newex,Engaging,3/5/2017,,
HRWHRCH8,Violet Mclelland,MG Special,Betasoloin,Won,3/5/2017,3/14/2017,48.00 
8B29CRQL,Violet Mclelland,MG Special,Donware,Won,3/5/2017,5/19/2017,60.00 
3KM8WN7L,Boris Faz,GTX Basic,Kan-code,Won,3/6/2017,5/18/2017,522.00 
5Z8S8UHK,Cassey Cress,GTX Basic,,Engaging,3/6/2017,,
S0XILDHQ,Cassey Cress,GTX Plus Pro,Umbrella Corporation,Won,3/6/2017,3/18/2017,4701.00 
ZVR3CS7N,Darcel Schlecht,GTX Plus Pro,Scottech,Lost,3/6/2017,5/20/2017,0.00 
AZH0INTS,Elease Gluck,GTXPro,Singletechno,Won,3/6/2017,3/13/2017,4987.00 
9AMJKJX6,Jonathan Berthelot,GTX Basic,Inity,Won,3/6/2017,5/31/2017,579.00 
NMKAJZJ4,Kary Hendrixson,MG Special,,Engaging,3/6/2017,,
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,3/6/2017,6/29/2017,494.00 
VBG91TQH,Marty Freudenburg,GTX Basic,Isdom,Won,3/6/2017,6/11/2017,545.00 
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,3/6/2017,6/1/2017,584.00 
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,3/6/2017,6/9/2017,3714.00 
YJJ1BLPQ,Niesha Huffines,MG Advanced,Finhigh,Won,3/6/2017,5/15/2017,3423.00 
XUGTSB00,Niesha Huffines,MG Advanced,Ron-tech,Won,3/6/2017,3/19/2017,3167.00 
3DKK3JF3,Reed Clapper,GTX Basic,Acme Corporation,Lost,3/6/2017,5/29/2017,0.00 
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,3/6/2017,5/29/2017,987.00 
SX0SSL0H,Rosie Papadopoulos,GTX Plus Basic,,Engaging,3/6/2017,,
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,3/6/2017,6/6/2017,0.00 
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,3/6/2017,5/21/2017,0.00 
UMZ986GC,Versie Hillebrand,MG Advanced,Dontechi,Won,3/6/2017,5/24/2017,3428.00 
I7BWM5O0,Violet Mclelland,MG Special,Warephase,Engaging,3/6/2017,,
UPQRP36U,Violet Mclelland,MG Special,Gekko & Co,Lost,3/6/2017,5/22/2017,0.00 
RZI9HX5X,Zane Levy,GTX Plus Basic,Hottechi,Won,3/6/2017,5/31/2017,1149.00 
WFJPWN9O,Anna Snelling,GTX Plus Pro,Globex Corporation,Won,3/7/2017,6/11/2017,6023.00 
6F79VYH8,Boris Faz,GTX Basic,,Engaging,3/7/2017,,
ZQ4QTT1Z,Boris Faz,GTX Plus Basic,,Engaging,3/7/2017,,
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,3/7/2017,6/4/2017,0.00 
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,3/7/2017,3/17/2017,47.00 
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,3/7/2017,3/10/2017,542.00 
JDFN8AZI,Corliss Cosme,GTXPro,Xx-zobam,Won,3/7/2017,3/16/2017,4980.00 
11EK1VP7,Darcel Schlecht,GTXPro,Funholding,Won,3/7/2017,5/28/2017,4978.00 
50HQRWGJ,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,3/7/2017,6/10/2017,5256.00 
N90VSHI2,Elease Gluck,GTXPro,Hottechi,Won,3/7/2017,6/7/2017,4327.00 
21PRD9FN,Garret Kinder,GTXPro,Donware,Won,3/7/2017,5/15/2017,5022.00 
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,3/7/2017,3/11/2017,4887.00 
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,3/7/2017,3/21/2017,3724.00 
9A4H9IAC,James Ascencio,GTX Plus Basic,,Engaging,3/7/2017,,
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,3/7/2017,3/11/2017,535.00 
ZTLLHCBU,Kary Hendrixson,GTX Basic,Dontechi,Engaging,3/7/2017,,
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,3/7/2017,5/24/2017,0.00 
CJ5U6GX3,Markita Hansen,MG Advanced,Singletechno,Won,3/7/2017,3/15/2017,3969.00 
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,3/7/2017,,
HDUV7VJN,Moses Frase,GTX Plus Pro,Toughzap,Won,3/7/2017,3/13/2017,6805.00 
5OCY2XME,Niesha Huffines,GTX Plus Basic,Isdom,Won,3/7/2017,6/12/2017,1190.00 
1YB00UYY,Rosie Papadopoulos,GTX Plus Pro,Condax,Won,3/7/2017,5/29/2017,4821.00 
NCMT5KK3,Vicki Laflamme,GTX Basic,Dalttechnology,Engaging,3/7/2017,,
Y23HQJRG,Violet Mclelland,MG Special,Kinnamplus,Won,3/7/2017,5/6/2017,53.00 
81FNO0VM,Wilburn Farren,GTX Plus Basic,,Engaging,3/7/2017,,
RFQP9VCW,Wilburn Farren,MG Advanced,,Engaging,3/7/2017,,
NGCM47PC,Zane Levy,GTXPro,,Engaging,3/7/2017,,
9HXSC391,Cassey Cress,MG Advanced,Vehement Capital Partners,Won,3/8/2017,5/22/2017,3087.00 
ENOMNCOJ,Cecily Lampkin,MG Special,Bioholding,Won,3/8/2017,6/3/2017,59.00 
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,3/8/2017,6/2/2017,857.00 
0FIG6ZP2,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Won,3/8/2017,6/27/2017,1142.00 
IA62KQBO,Donn Cantrell,GTX Basic,Ganjaflex,Won,3/8/2017,5/14/2017,566.00 
C54ZXDLT,Garret Kinder,MG Advanced,Xx-zobam,Won,3/8/2017,3/18/2017,4291.00 
X96MMTCI,Hayden Neloms,GTX Plus Basic,Rantouch,Won,3/8/2017,6/16/2017,1039.00 
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,3/8/2017,5/19/2017,3151.00 
7C9Q2ZA3,Jonathan Berthelot,GTX Basic,Gogozoom,Won,3/8/2017,3/24/2017,590.00 
YZ1EYM3Y,Jonathan Berthelot,MG Advanced,Ron-tech,Won,3/8/2017,3/18/2017,3217.00 
M7J5BV9Q,Kami Bicknell,GTX Basic,Zoomit,Won,3/8/2017,3/11/2017,597.00 
MDRX39D8,Kary Hendrixson,GTXPro,Newex,Won,3/8/2017,5/11/2017,4918.00 
7GRFWF1U,Kary Hendrixson,GTXPro,Scotfind,Won,3/8/2017,3/19/2017,5266.00 
EHP6OQ69,Lajuana Vencill,MG Advanced,Finhigh,Lost,3/8/2017,5/14/2017,0.00 
JDXSS1HT,Markita Hansen,GTX Basic,Silis,Engaging,3/8/2017,,
4R1NMA9E,Markita Hansen,GTX Basic,Singletechno,Lost,3/8/2017,5/17/2017,0.00 
CDA8Y12G,Markita Hansen,MG Special,Blackzim,Won,3/8/2017,5/7/2017,61.00 
RYLLRATF,Markita Hansen,MG Advanced,Faxquote,Won,3/8/2017,5/31/2017,3470.00 
KEF5O2Q6,Moses Frase,GTX Basic,Betatech,Lost,3/8/2017,6/26/2017,0.00 
Y38ULZPM,Rosalina Dieter,MG Special,Newex,Won,3/8/2017,5/28/2017,48.00 
YFP8IZ98,Rosie Papadopoulos,MG Special,Acme Corporation,Won,3/8/2017,6/22/2017,61.00 
U9CDTLZM,Vicki Laflamme,MG Special,Blackzim,Lost,3/8/2017,5/26/2017,0.00 
V5AN4BZF,Violet Mclelland,GTX Basic,Silis,Lost,3/8/2017,5/29/2017,0.00 
58J6HCYK,Zane Levy,GTX Basic,Y-corporation,Lost,3/8/2017,6/5/2017,0.00 
GDGR4C37,Zane Levy,GTX Plus Basic,Plusstrip,Lost,3/8/2017,5/27/2017,0.00 
COOYICXU,Anna Snelling,GTX Basic,Inity,Lost,3/9/2017,5/22/2017,0.00 
UALNIVAY,Anna Snelling,GTX Plus Pro,Hottechi,Lost,3/9/2017,5/11/2017,0.00 
E5UW8AGQ,Anna Snelling,GTX Basic,Streethex,Won,3/9/2017,6/11/2017,595.00 
EWA9JFBA,Anna Snelling,MG Special,Zumgoity,Won,3/9/2017,6/1/2017,51.00 
99DK6OHX,Boris Faz,MG Special,Opentech,Lost,3/9/2017,6/8/2017,0.00 
MK57PHV1,Cassey Cress,GTXPro,Kan-code,Won,3/9/2017,5/25/2017,4624.00 
T1F2I8ED,Corliss Cosme,GTX Plus Basic,,Engaging,3/9/2017,,
26CH1NDR,Daniell Hammack,GTX Basic,Mathtouch,Engaging,3/9/2017,,
ISAWVDYZ,Daniell Hammack,GTX Basic,,Engaging,3/9/2017,,
ZGZSYIJV,Darcel Schlecht,GTX Plus Basic,Finhigh,Lost,3/9/2017,5/15/2017,0.00 
6LI7FXQT,Darcel Schlecht,MG Special,Bioholding,Lost,3/9/2017,5/28/2017,0.00 
D01U0UR8,Darcel Schlecht,GTX Basic,Funholding,Won,3/9/2017,6/17/2017,571.00 
9LFX3HBC,Elease Gluck,MG Advanced,Lexiqvolax,Won,3/9/2017,3/25/2017,3333.00 
JP3IMU5X,Gladys Colclough,GTX Plus Pro,Isdom,Won,3/9/2017,5/16/2017,4853.00 
5I8WOI8P,Gladys Colclough,MG Special,Toughzap,Won,3/9/2017,6/8/2017,51.00 
LJBQ7P0V,James Ascencio,MG Special,Zotware,Engaging,3/9/2017,,
ZRYPU2QW,James Ascencio,MG Advanced,,Engaging,3/9/2017,,
7C9BUYV0,James Ascencio,GTX Basic,Cheers,Lost,3/9/2017,5/23/2017,0.00 
GMVW87C4,Kami Bicknell,GTXPro,Cheers,Won,3/9/2017,6/17/2017,5035.00 
NY9ARKRE,Marty Freudenburg,MG Special,Codehow,Won,3/9/2017,6/1/2017,51.00 
XO3XXR9X,Maureen Marcano,GTXPro,Dalttechnology,Won,3/9/2017,6/9/2017,4342.00 
8QBIFURM,Versie Hillebrand,MG Advanced,Codehow,Lost,3/9/2017,3/13/2017,0.00 
0A1LN7GB,Violet Mclelland,MG Special,,Engaging,3/9/2017,,
ZWAJWK40,Violet Mclelland,MG Special,Vehement Capital Partners,Won,3/9/2017,6/22/2017,48.00 
WQ0C723A,Zane Levy,GTX Plus Pro,Kan-code,Won,3/9/2017,5/18/2017,5215.00 
RCQ32MXL,Anna Snelling,GTX Plus Basic,Streethex,Lost,3/10/2017,5/12/2017,0.00 
396WP6JS,Anna Snelling,MG Special,Gogozoom,Won,3/10/2017,3/19/2017,58.00 
57689GK9,Cecily Lampkin,MG Advanced,Finhigh,Won,3/10/2017,3/20/2017,3587.00 
S2WDGIHL,Cecily Lampkin,MG Advanced,Warephase,Won,3/10/2017,5/29/2017,2915.00 
